customer_id,age,gender,monthly_charges,total_charges,tenure_months,contract_type,payment_method,internet_service,phone_service,multiple_lines,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,churn
CUST_001087,60.45425181047763,M,28.124128330385084,360.06,14.0,  Month-to-month  ,credit_card,No,Y,no,,No internet service,no,Y,0,no,no,No
CUST_001088,48.581837385397705,F,47.19364303960256,51.5,1.0,Month-to-month,bank_transfer,none,No,No,no,Yes,Yes,Y,1,no,yes,N
CUST_001089,41.11436781268945,Female,63.71844471702567,1654.83,25.0,2-year,Credit card,fiber,0,No phone service,no,No,Yes,Y,0,yes,No,Yes
CUST_001090,42.05475226372533,M,75.7258181903438,4697.89,59.0,Month-to-month,Mailed check,fiber,yes,No,yes,Yes,yes,Yes,0,no,yes,0
CUST_001091,43.92598110878904,m,21.077443578001073,1543.93,72.0,Two year,credit_card,Fiber optic,no,no,yes,yes,yes,N,Yes,No,Yes,N
CUST_001092,44.44166645235238,f,61.75752049040283,,69.0,  One year  ,Mailed check,fiber,no,no,,yes,Yes,Yes,1,no,no,yes
CUST_001093,55.9144431545547,F,67.86097539757905,372.84,5.0,1-year,credit_card,No,N,No phone service,No internet service,no,Yes,no,Yes,No,no,yes
CUST_001094,45.77918828710949,FEMALE,81.99223977032426,1699.76,19.0,One year,Mailed check,Fiber optic,Yes,no,,Yes,Yes,No,1,Yes,no,No
CUST_001095,55.98960115823369,FEMALE,78.85715168474873,N/A,23.0,2-year,credit_card,fiber,1,no,No internet service,,No internet service,Y,No,No,no,N
CUST_001096,43.78925129837126,f,76.6514263761761,713.83,9.0,One year,Mailed check,DSL,N,,No internet service,yes,no,N,1,Yes,No,N
CUST_001097,46.17952785474136,FEMALE,49.001189865961315,2438.57,50.0,monthly,bank_transfer,DSL,No,No phone service,No internet service,No,yes,No,1,yes,Yes,Y
CUST_001098,15.026989732018386,f,26.839957257533847,467.84,16.0,Month-to-month,Bank transfer,DSL,N,yes,,no,yes,Yes,0,Yes,yes,0
CUST_001099,58.74491512053722,M,57.13894485877198,1772.32,33.0,2-year,Mailed check,DSL,yes,No,Yes,,No,Y,1,no,no,1
CUST_001100,50.19732713846989,F,85.03263650417121,159.96,2.0,Two year,Bank transfer,none,Y,yes,Yes,No internet service,No internet service,Yes,0,No,no,Y
CUST_001101,-59.97015164789478,F,92.86909055048864,1197.89,14.0,Month-to-month,Bank transfer,DSL,1,yes,no,Yes,Yes,Yes,1,Yes,No,Y
CUST_001102,1.5561693270946608,Male,79.2109820459557,81.01,1.0,Month-to-month,Credit card,Fiber optic,yes,,Yes,yes,Yes,yes,1,Yes,No,N
CUST_001103,76.32562057171091,f,73.58681645603468,4252.92,58.0,One year,bank_transfer,dsl,Y,No,Yes,,No internet service,N,1,Yes,No,0
CUST_001104,42.90615557767239,F,72.5927929677193,1253.71,16.0,monthly,Bank transfer,none,yes,yes,No internet service,No,yes,Yes,1,Yes,Yes,N
CUST_001105,61.622742251062746,Male,53.87762506478439,2742.93,47.0,  Month-to-month  ,Electronic check,dsl,0,No phone service,No internet service,Yes,Yes,no,Yes,Yes,yes,yes
CUST_001106,29.401411093117037,Female,62.3987941289276,2500.73,44.0,1-year,Bank transfer,Fiber optic,1,No,yes,No,No,Yes,Yes,Yes,Yes,no
CUST_001107,54.191608575938545,Male,98.38139051652664,1378.02,14.0,1-year,Mailed check,Fiber optic,N,Yes,No internet service,no,yes,Y,0,No,no,No
CUST_001108,29.198766552395156,m,46.14883988416247,1213.13,24.0,  Month-to-month  ,Bank transfer,No,yes,,,yes,no,no,1,no,No,yes
CUST_001109,35.64346558956292,MALE,97.29557581419702,4828.78,55.0,One year,Mailed check,none,N,yes,yes,yes,No internet service,Yes,0,no,no,Y
CUST_001110,36.97147182659148,F,75.27228928462192,2543.36,102.88154010536057,2-year,bank_transfer,fiber,Yes,,no,,no,Y,0,no,yes,1
CUST_001111,42.1397639885498,Female,91.50864218190156,6550.86,72.0,Two year,Electronic check,DSL,N,No,Yes,No,no,Yes,1,No,yes,yes
CUST_001112,48.26149309769584,MALE,36.86369981004923,1180.8,34.0,2-year,Bank transfer,Fiber optic,No,Yes,No internet service,Yes,No,N,0,Yes,Yes,yes
CUST_001113,58.051015960331306,MALE,76.71808402329299,146.67,2.0,2-year,Bank transfer,DSL,N,no,Yes,No,No internet service,no,Yes,yes,Yes,0
CUST_001114,34.66218272865648,f,81.2159729118342,4570.17,57.0,1-year,credit_card,No,No,yes,Yes,no,no,yes,1,yes,yes,1
CUST_001115,47.256283577153646,m,36.69465616151625,2606.2,72.0,monthly,credit_card,none,yes,yes,Yes,,Yes,yes,Yes,Yes,No,no
CUST_001116,50.47441503699338,Male,69.37068084821891,1483.69,23.0,One year,Credit card,fiber,1,no,Yes,no,no,no,0,No,no,Yes
CUST_001117,81.05123377857413,M,,6367.03,68.0,Two year,Mailed check,fiber,no,yes,Yes,No internet service,yes,Y,0,no,No,No
CUST_001118,44.13571804449622,Male,48.10117122813007,711.85,14.0,1-year,Electronic check,Fiber optic,no,no,,Yes,No,yes,0,No,No,No
CUST_001119,48.016485700724516,F,35.01968079083198,2161.41,63.0,2-year,credit_card,No,no,No,no,yes,no,yes,0,yes,no,1
CUST_001120,60.75981594011418,Male,63.163104713300896,4086.34,65.0,1-year,Bank transfer,DSL,1,No phone service,Yes,,No,Yes,1,Yes,yes,yes
CUST_001121,,FEMALE,63.25129342445638,4181.49,68.0,1-year,Credit card,Fiber optic,Yes,No phone service,No,yes,No,no,0,yes,No,no
CUST_001122,62.805454583405705,Female,75.96639255108998,4326.28,63.0,Month-to-month,Electronic check,No,N,Yes,No,,No,N,Yes,no,No,Y
CUST_001123,54.58095333043777,M,83.99189142728976,5051.83,64.0,monthly,bank_transfer,DSL,yes,,No,yes,No internet service,yes,0,Yes,no,Yes
CUST_001124,27.854926309042746,Male,63.81169637455012,2156.45,32.0,Two year,Bank transfer,dsl,Y,no,,No,no,Y,1,no,no,Yes
CUST_001125,69.50147298451644,M,102.11006629588526,1390.23,13.0,monthly,Bank transfer,fiber,Y,yes,yes,No,No internet service,N,1,Yes,no,yes
CUST_001126,27.80481910471968,M,69.48469489070584,4706.8,66.0,Month-to-month,bank_transfer,No,1,,Yes,No,yes,N,0,No,no,yes
CUST_001127,49.5395319785855,F,58.07146987986201,1067.47,19.0,Two year,Mailed check,DSL,No,No,No,,yes,Y,1,no,no,Y
CUST_001128,33.68586224970963,F,32.76865281794344,719.02,24.0,Two year,Mailed check,Fiber optic,Yes,No,,,Yes,Y,1,yes,No,1
CUST_001129,44.03792480110511,Female,59.746809593676645,629.79,11.0,One year,credit_card,DSL,yes,No,yes,yes,Yes,Yes,Yes,yes,Yes,Y
CUST_001130,49.93143615455221,m,58.272261091777274,3400.17,59.0,monthly,credit_card,Fiber optic,N,No phone service,No,Yes,Yes,No,1,No,Yes,0
CUST_001131,49.8203582317541,FEMALE,84.20609592562941,1380.69,15.0,monthly,Bank transfer,fiber,no,yes,No internet service,,yes,no,1,No,Yes,N
CUST_001132,126.25518144420647,MALE,74.24967248133709,776.32,10.0,One year,Bank transfer,fiber,Yes,No,no,yes,No,yes,Yes,yes,No,Y
CUST_001133,69.20566903587971,M,41.41261756734765,1555.31,41.0,1-year,credit_card,DSL,Yes,No,Yes,Yes,No,no,0,No,yes,yes
CUST_001134,51.803014522709695,m,68.44508772822076,1987.98,27.0,  Month-to-month  ,bank_transfer,DSL,yes,Yes,no,No,no,N,1,Yes,No,no
CUST_001135,41.33765047064027,MALE,78.43062343458107,N/A,60.0,monthly,credit_card,Fiber optic,1,no,no,,yes,yes,Yes,yes,Yes,yes
CUST_001136,59.46130752432536,MALE,95.56062718775665,4733.07,52.0,One year,Bank transfer,Fiber optic,N,no,No internet service,No internet service,Yes,Yes,Yes,no,Yes,1
CUST_001137,62.84205733386961,FEMALE,82.75007934828119,2228.66,28.0,Two year,Electronic check,No,0,no,No internet service,No,yes,no,No,yes,no,yes
CUST_001138,26.585882772945112,Female,80.21693308622956,4829.59,65.0,2-year,Bank transfer,No,0,,No internet service,no,No,Yes,0,No,no,Yes
CUST_001139,53.96100104774787,MALE,66.20171989230327,N/A,17.0,  One year  ,Electronic check,No,1,Yes,yes,Yes,No,Yes,1,Yes,no,0
CUST_001140,55.517591134663476,FEMALE,72.76624010846899,3186.45,44.0,  2-year  ,Electronic check,DSL,1,No phone service,No,No internet service,No internet service,no,0,no,No,Y
CUST_001141,40.53654744960012,MALE,89.99009801412318,889.97,10.0,1-year,Bank transfer,none,No,,Yes,No,No internet service,no,No,yes,yes,No
CUST_001142,65.6356021996743,M,38.34445205040701,2462.85,63.0,Month-to-month,Credit card,none,1,Yes,No internet service,,no,yes,Yes,yes,yes,Y
CUST_001143,42.74916619451209,M,58.01121345566088,2739.32,47.0,2-year,credit_card,none,N,No,,No internet service,yes,N,No,no,no,N
CUST_001144,46.88364680207314,f,49.54862502487518,1897.79,38.0,1-year,Mailed check,none,No,yes,Yes,yes,No internet service,N,0,Yes,yes,no
CUST_001145,42.40392263574196,m,72.58306237452248,4836.74,70.0,2-year,Bank transfer,No,0,,Yes,Yes,No internet service,Y,No,No,Yes,no
CUST_001146,130.5644366716655,Male,89.60444351301575,N/A,53.0,Two year,Electronic check,DSL,No,,Yes,no,yes,Yes,No,No,Yes,Y
CUST_001147,28.55587369657197,FEMALE,53.06051426557852,2320.28,44.0,Two year,Bank transfer,none,no,No,No internet service,yes,No,N,No,No,no,Y
CUST_001148,23.399236761085586,F,17.19391265061124,,54.0,Two year,credit_card,fiber,no,No,No internet service,No internet service,no,No,Yes,No,no,yes
CUST_001149,68.91757594837458,FEMALE,56.7555850995106,1023.67,20.0,Two year,bank_transfer,dsl,0,yes,No,No,no,yes,Yes,no,no,No
CUST_001150,32.295579775225086,Male,83.26947464034814,2326.94,31.0,One year,Electronic check,fiber,yes,no,No internet service,Yes,no,yes,0,Yes,yes,1
CUST_001151,30.129114758155392,m,75.75259805899759,519.11,7.0,Two year,Mailed check,DSL,0,,No internet service,,No internet service,Y,1,Yes,No,yes
CUST_001152,12.699148295944278,F,73.56372495621152,4162.89,58.0,Two year,Mailed check,DSL,N,Yes,Yes,no,No,Y,1,yes,no,0
CUST_001153,35.41557378465747,Male,59.4001339625104,625.43,10.0,One year,Mailed check,dsl,1,No phone service,No,No,no,Yes,0,yes,yes,Yes
CUST_001154,25.15365309888752,f,39.41938527560427,377.22,10.0,Two year,bank_transfer,Fiber optic,No,No,no,no,yes,yes,0,Yes,no,0
CUST_001155,69.63022740204553,F,75.30588643248934,3144.56,39.0,1-year,Credit card,Fiber optic,yes,No,No internet service,,no,yes,No,yes,No,Yes
CUST_001156,60.14725634013951,M,48.31436379930751,1384.66,28.0,1-year,Electronic check,Fiber optic,No,No phone service,,Yes,Yes,No,Yes,Yes,no,0
CUST_001157,34.67774482233414,Male,108.68193466760913,2947.06,30.0,monthly,bank_transfer,No,Yes,Yes,No internet service,No internet service,No,Yes,No,no,Yes,no
CUST_001158,78.78653708016463,FEMALE,76.41014416709032,,37.0,1-year,Electronic check,Fiber optic,Y,No,no,no,Yes,Yes,Yes,no,no,no
CUST_001159,59.72648230487391,F,53.38703394892099,3411.82,67.0,  Month-to-month  ,bank_transfer,No,Y,No phone service,Yes,Yes,No,N,1,No,Yes,No
CUST_001160,40.12752924737066,f,52.77229505222744,2110.67,43.0,Month-to-month,bank_transfer,No,No,No,No,no,yes,Y,0,Yes,Yes,no
CUST_001161,7.5089142768964106,FEMALE,63.14111586772823,3479.99,52.0,Month-to-month,Credit card,Fiber optic,yes,no,Yes,No,No internet service,N,0,no,yes,N
CUST_001162,79.36413858886112,MALE,60.209961559565,3257.29,56.0,  One year  ,Electronic check,Fiber optic,0,no,yes,no,No internet service,Yes,0,Yes,yes,0
CUST_001163,24.15641299854606,F,87.33667551059908,6266.31,68.0,1-year,bank_transfer,dsl,no,No,No internet service,No,No,No,0,yes,Yes,Yes
CUST_001164,20.319018795646624,F,68.72832339488093,660.81,9.0,Month-to-month,Credit card,none,N,No,,No,no,Yes,0,Yes,Yes,No
CUST_001165,60.338556480144604,f,50.36736522182944,1220.58,23.0,monthly,Bank transfer,dsl,No,no,yes,Yes,Yes,N,1,No,no,Yes
CUST_001166,81.5962860950891,MALE,102.80881370311565,6784.76,63.0,One year,credit_card,No,No,No,No internet service,yes,yes,no,1,No,no,Y
CUST_001167,65.76409227765777,Male,-65.98616663040445,,61.0,monthly,bank_transfer,dsl,N,Yes,yes,,no,no,No,no,Yes,Y
CUST_001168,53.45863680078539,Female,80.37679351937794,3525.08,40.0,1-year,Mailed check,No,0,Yes,no,no,No internet service,No,0,yes,yes,No
CUST_001169,53.92131512497929,Male,52.83546985110482,2242.49,44.0,Two year,Credit card,DSL,1,yes,No internet service,No internet service,no,Y,0,yes,no,yes
CUST_001170,50.197558225960734,FEMALE,50.43076756639314,1258.59,24.0,One year,Bank transfer,No,Yes,Yes,No internet service,No,No,Y,0,Yes,Yes,yes
CUST_001171,56.383928846801474,m,,3913.85,51.0,Two year,bank_transfer,No,No,,No internet service,yes,No internet service,Yes,Yes,yes,no,1
CUST_001172,49.21787135954064,FEMALE,27.207014158076937,1619.95,58.0,One year,Credit card,dsl,Yes,,yes,No,No,N,0,No,yes,N
CUST_001173,46.56301655927814,f,105.3055022092128,3210.73,33.0,monthly,Bank transfer,none,no,,No,yes,yes,Y,0,no,Yes,0
CUST_001174,,Male,90.81288921845095,N/A,16.0,monthly,Credit card,DSL,Yes,No,yes,yes,yes,N,No,no,no,1
CUST_001175,33.690531166999854,F,57.05609367708025,,22.0,2-year,credit_card,fiber,Y,No,No internet service,No internet service,No internet service,Y,Yes,no,yes,no
CUST_001176,40.78987384699839,f,42.95460519088289,2385.44,57.0,One year,credit_card,fiber,N,No phone service,No internet service,yes,No,Yes,1,yes,yes,1
CUST_001177,19.605647787069216,M,71.95123227607104,4566.83,62.0,One year,Mailed check,none,no,,No,No internet service,Yes,yes,1,yes,yes,No
CUST_001178,43.52490559807875,MALE,66.73395398828794,4320.94,71.0,Month-to-month,Bank transfer,fiber,1,,Yes,Yes,yes,Yes,1,No,yes,N
CUST_001179,30.171133392736238,FEMALE,72.11337897126458,4803.61,72.0,1-year,credit_card,DSL,no,Yes,No,No,No internet service,yes,0,Yes,no,1
CUST_001180,28.446160241763433,Male,68.83154792388179,5065.57,70.0,monthly,bank_transfer,Fiber optic,yes,no,Yes,No internet service,yes,N,No,Yes,Yes,no
CUST_001181,47.698412267302174,f,75.12481978611852,2339.05,30.0,monthly,Electronic check,DSL,yes,no,,,No,No,0,no,Yes,Yes
CUST_001182,65.880034295169,FEMALE,93.94611398783613,2154.41,23.0,One year,Electronic check,dsl,N,yes,No internet service,No,Yes,yes,1,no,yes,1
CUST_001183,58.774749090034696,Male,76.36206410257292,2291.97,32.0,One year,Electronic check,No,1,No phone service,no,,No,Y,1,yes,Yes,yes
CUST_001184,21.442490945652338,f,44.006890021801176,2395.68,57.0,1-year,bank_transfer,No,no,no,no,no,no,No,0,no,no,no
CUST_001185,30.155577951444936,F,92.25125705424904,758.67,9.0,One year,Credit card,dsl,0,yes,yes,,No,N,1,No,Yes,Y
CUST_001186,59.111567819823236,M,97.81229126976574,2951.59,31.0,Two year,bank_transfer,dsl,Y,Yes,No,Yes,No,no,0,No,Yes,1
CUST_001187,30.262689096925357,M,128.0411346902417,,71.0,Two year,Credit card,No,1,No phone service,No,no,yes,No,1,no,No,Y
CUST_001188,41.630502750044634,m,42.53011933520804,345.93,9.0,2-year,Electronic check,none,No,No phone service,no,no,No,yes,0,no,Yes,Yes
CUST_001189,53.25078148536828,f,69.85764026300551,948.29,13.0,Two year,Mailed check,Fiber optic,N,,Yes,yes,No internet service,No,0,no,Yes,No
CUST_001190,30.474833177045472,Male,23.358025936220244,1361.29,58.0,Two year,Mailed check,Fiber optic,0,No,No,,yes,N,0,no,yes,no
CUST_001191,46.580632592189396,M,76.06298312758419,220.09,3.0,1-year,Credit card,Fiber optic,1,,Yes,yes,yes,No,1,no,yes,1
CUST_001192,24.989617576226934,MALE,54.03599403666455,1727.36,35.0,monthly,Electronic check,dsl,N,Yes,Yes,,no,N,Yes,No,No,1
CUST_001193,35.97948534073179,M,103.46891589649907,2043.38,21.0,Two year,bank_transfer,No,1,,Yes,no,No internet service,no,0,Yes,no,Yes
CUST_001194,49.79672901213806,Female,49.507700599628365,3381.61,64.0,2-year,Mailed check,none,yes,No phone service,Yes,yes,No,yes,1,No,No,1
CUST_001195,21.105093997024962,Female,31.21633924065477,1544.02,52.0,  One year  ,Credit card,No,Y,,yes,No,no,Y,0,No,Yes,Y
CUST_001196,51.607121069405984,M,55.57472518594961,2052.12,34.0,Two year,bank_transfer,No,N,yes,yes,,No internet service,No,1,no,Yes,1
CUST_001197,,f,25.49024457565725,817.21,35.0,2-year,Electronic check,none,Y,,no,,no,Yes,1,Yes,no,0
CUST_001198,53.28734931625722,m,80.0219890901462,1305.54,15.0,1-year,Bank transfer,DSL,N,no,yes,yes,Yes,Y,1,no,no,1
CUST_001199,48.358712010969924,M,23.698339074873587,151.39,6.0,One year,Electronic check,none,yes,Yes,,,No,No,0,No,yes,Y
CUST_001200,65.46210644960766,F,65.56915162366317,2015.92,32.0,2-year,Electronic check,DSL,No,Yes,No,no,no,Y,Yes,Yes,Yes,Y
CUST_001201,46.87836753971861,FEMALE,23.443763602876064,1273.98,52.0,Two year,bank_transfer,fiber,0,No phone service,,yes,Yes,Yes,1,yes,Yes,yes
CUST_001202,38.558916883121206,Male,58.594043909267164,1558.2,28.0,monthly,bank_transfer,DSL,yes,,yes,yes,No,Y,0,no,Yes,yes
CUST_001203,46.83446254548426,m,97.86756311609068,6157.28,64.0,One year,credit_card,Fiber optic,N,No phone service,No,No internet service,no,Y,Yes,yes,Yes,Y
CUST_001204,53.14947043554582,F,72.2129578287159,1360.72,19.0,One year,credit_card,Fiber optic,Y,No phone service,No,No internet service,no,Yes,1,yes,Yes,N
CUST_001205,45.732901054885566,m,47.73012790070132,670.19,15.0,monthly,bank_transfer,none,Yes,yes,Yes,no,no,Yes,Yes,yes,Yes,No
CUST_001206,45.608875368058236,F,64.37593022121833,424.76,6.0,One year,bank_transfer,Fiber optic,yes,No,no,No,no,Yes,No,yes,Yes,yes
CUST_001207,34.470124682898664,Male,65.36033744088893,2727.82,38.0,Two year,Bank transfer,Fiber optic,Y,No phone service,Yes,,yes,no,0,Yes,Yes,no
CUST_001208,35.05648623673577,Male,74.4526069168681,1908.89,26.0,One year,Bank transfer,fiber,1,No,Yes,Yes,no,N,1,no,yes,yes
CUST_001209,23.960920923004597,Female,37.66283273438347,1810.91,51.0,Two year,Electronic check,Fiber optic,1,No,,,yes,N,1,Yes,No,no
CUST_001210,71.24365114780409,f,76.85134547694662,4449.19,53.0,monthly,Mailed check,dsl,yes,Yes,yes,Yes,yes,Yes,1,no,Yes,yes
CUST_001211,42.1397639885498,Female,91.50864218190156,6550.86,72.0,Two year,Electronic check,DSL,N,No,Yes,No,no,Yes,1,No,yes,yes
CUST_001212,34.60642203306139,FEMALE,52.40230895272379,2969.21,59.0,monthly,Electronic check,dsl,1,no,yes,No,No,Y,1,no,Yes,1
CUST_001213,34.22389101646204,Female,55.23452315096911,3496.56,70.0,Two year,Credit card,DSL,Y,,,No,yes,Yes,1,Yes,no,no
CUST_001214,58.42386565416662,F,77.66653652142477,4553.01,58.0,1-year,credit_card,none,0,yes,No,No,No internet service,No,No,No,Yes,0
CUST_001215,40.57575482561958,Female,65.45261705353738,772.22,13.0,monthly,Mailed check,none,No,yes,yes,No internet service,yes,Yes,1,yes,No,1
CUST_001216,63.71613109010601,Male,36.88873892287427,1612.28,43.0,1-year,Electronic check,No,Y,no,yes,no,No internet service,Yes,1,No,yes,1
CUST_001217,34.897640636341976,m,45.3001374836597,2264.01,51.0,1-year,bank_transfer,fiber,1,,,Yes,Yes,N,1,No,no,No
CUST_001218,49.18491243335703,MALE,68.97360019094813,1387.27,19.0,Two year,Credit card,dsl,1,no,No internet service,No,No internet service,yes,0,No,no,yes
CUST_001219,32.46979420110364,Female,63.41865316270887,1352.1,21.0,Two year,credit_card,dsl,no,,No,no,Yes,Y,1,yes,Yes,yes
CUST_001220,77.17723691660082,F,53.417517807285066,1341.2,24.0,Month-to-month,Credit card,Fiber optic,Yes,,No,,Yes,N,0,No,No,Y
CUST_001221,27.186023714557308,F,55.38332420976041,1517.98,26.0,2-year,Electronic check,dsl,N,,No internet service,Yes,Yes,Y,No,yes,No,no
CUST_001222,49.64731065340541,MALE,78.92335994318579,3812.83,166.11210076621495,One year,Bank transfer,Fiber optic,Y,,,No internet service,No internet service,No,1,yes,Yes,N
CUST_001223,54.50665321398148,f,,1561.4,28.0,monthly,credit_card,Fiber optic,1,Yes,,yes,No internet service,no,Yes,yes,Yes,Y
CUST_001224,51.20698646177247,FEMALE,63.238175119418536,,29.0,Two year,Credit card,No,N,Yes,No,Yes,Yes,yes,No,no,yes,1
CUST_001225,42.220685116834375,Male,108.39873176161086,1673.68,17.0,monthly,Bank transfer,DSL,yes,no,,,Yes,No,No,no,yes,no
CUST_001226,43.05268950399861,F,36.526347262321536,2345.1,68.0,2-year,Mailed check,Fiber optic,yes,,no,Yes,No,No,Yes,No,Yes,yes
CUST_001227,45.657172079686646,M,27.96314536850683,1217.0,44.0,2-year,Electronic check,Fiber optic,Y,No phone service,no,Yes,Yes,Y,0,no,Yes,yes
CUST_001228,42.79496997557267,m,80.67179329597214,4714.08,61.0,1-year,Electronic check,none,no,,No internet service,yes,no,yes,0,yes,no,yes
CUST_001229,59.45818675192365,Female,51.42713877411793,3547.01,68.0,One year,credit_card,No,1,No phone service,yes,No,No,Y,0,no,No,yes
CUST_001230,78.15784502387027,f,58.63524944514759,,25.0,Month-to-month,Credit card,Fiber optic,Y,Yes,no,,No,no,0,yes,yes,0
CUST_001231,36.637623224882496,FEMALE,49.37687243737771,3489.43,67.0,monthly,Mailed check,fiber,No,,,yes,No,Y,1,Yes,Yes,Yes
CUST_001232,24.45295530631383,MALE,59.80399718464975,119.32,2.0,One year,bank_transfer,DSL,no,No,No internet service,Yes,no,Yes,Yes,no,Yes,yes
CUST_001233,43.67576927473118,m,,4975.53,49.0,Month-to-month,credit_card,fiber,1,no,no,,No,Y,No,No,yes,yes
CUST_001234,83.69564006481477,Male,81.04256917236239,5472.62,70.0,monthly,bank_transfer,dsl,1,,Yes,No internet service,No,Yes,No,Yes,no,N
CUST_001235,32.944881480454036,f,82.24447023773955,2105.66,26.0,One year,credit_card,DSL,N,yes,No internet service,Yes,No internet service,No,No,Yes,no,N
CUST_001236,69.58675208166102,FEMALE,36.67545888414709,2389.35,72.0,Two year,Credit card,dsl,Y,No phone service,No,No internet service,No internet service,no,Yes,no,Yes,no
CUST_001237,70.1655122111466,Female,41.976925268942615,1244.48,27.0,monthly,Mailed check,none,1,,no,no,Yes,N,Yes,no,No,1
CUST_001238,36.69617637438008,Female,8.218426810291461,157.35,18.0,One year,Credit card,Fiber optic,N,No,No,No internet service,Yes,Yes,0,No,No,yes
CUST_001239,53.53474618777913,MALE,48.81238357834492,2821.84,54.0,2-year,Electronic check,No,1,No phone service,No internet service,Yes,yes,no,No,Yes,Yes,yes
CUST_001240,69.42594934692806,M,84.13406372771317,91.31,1.0,Month-to-month,bank_transfer,fiber,Yes,No,no,yes,no,Y,0,yes,yes,0
CUST_001241,39.313083885187694,MALE,75.33893031496741,$4595.67,61.0,One year,Bank transfer,dsl,no,no,No,Yes,No internet service,N,0,no,No,no
CUST_001242,41.946294598464576,Male,60.56973474095752,164.36,3.0,Two year,Electronic check,Fiber optic,Y,no,yes,Yes,Yes,Y,No,Yes,yes,1
CUST_001243,42.74916619451209,M,58.01121345566088,2739.32,47.0,2-year,credit_card,none,N,No,,No internet service,yes,N,No,no,no,N
CUST_001244,29.778649039606996,f,51.22228914849188,1949.47,41.0,monthly,bank_transfer,fiber,Y,Yes,Yes,No,No,Y,Yes,yes,yes,0
CUST_001245,35.26083682400989,F,69.09517764803569,N/A,37.0,monthly,credit_card,none,No,No,,Yes,no,Yes,Yes,Yes,no,yes
CUST_001246,26.64089599856615,M,80.3175655896123,3826.11,51.0,Two year,Electronic check,none,yes,,No internet service,no,No internet service,No,No,no,No,Y
CUST_001247,28.55587369657197,FEMALE,53.06051426557852,2320.28,44.0,Two year,Bank transfer,none,no,No,No internet service,yes,No,N,No,No,no,Y
CUST_001248,33.45040153412038,f,-70.99295375674696,N/A,8.0,monthly,Electronic check,Fiber optic,N,yes,,no,No internet service,No,1,no,No,no
CUST_001249,48.50678867686121,f,83.64869741909334,3280.43,38.0,Month-to-month,Mailed check,No,Y,no,No,no,Yes,no,Yes,No,Yes,Y
CUST_001250,21.66156530694559,m,56.69799422073261,N/A,56.0,One year,Credit card,dsl,no,yes,Yes,No internet service,Yes,yes,No,Yes,yes,N
CUST_001251,49.96320348321686,FEMALE,79.01401224241167,3625.05,47.0,2-year,credit_card,fiber,Y,No phone service,No internet service,No,no,Yes,0,no,No,1
CUST_001252,57.50293442413387,m,121.29308888945106,1301.9,10.0,2-year,Mailed check,fiber,Y,No,yes,No,No internet service,Yes,Yes,no,No,No
CUST_001253,15.093965361428168,m,62.91314414026216,3056.84,49.0,Month-to-month,Electronic check,DSL,Y,No,,,Yes,no,1,No,Yes,No
CUST_001254,50.61084854771358,M,72.86614100010648,N/A,41.0,Month-to-month,credit_card,Fiber optic,0,No,No,yes,No,Y,1,Yes,no,N
CUST_001255,63.41503488709938,F,50.23885832677217,1475.03,30.0,2-year,credit_card,DSL,1,No phone service,,,No,N,No,no,No,Yes
CUST_001256,26.855384719631918,Female,68.625023252041,351.72,5.0,monthly,Mailed check,none,Y,,no,no,yes,Y,Yes,yes,No,1
CUST_001257,70.08858580256555,m,74.20543249964608,5597.23,71.0,1-year,Mailed check,No,1,Yes,yes,yes,no,yes,1,no,no,1
CUST_001258,51.28528514049068,F,68.89684680540276,2270.3,31.0,1-year,Bank transfer,dsl,no,No phone service,,yes,Yes,no,No,no,no,0
CUST_001259,34.424822163623865,MALE,44.60609360582286,,52.0,Two year,Bank transfer,fiber,no,No,no,No,yes,yes,0,no,No,No
CUST_001260,44.16346383513441,Male,69.12723542650902,1716.22,23.0,2-year,credit_card,Fiber optic,Y,No,no,No,No,no,1,no,no,Yes
CUST_001261,53.374903687825835,m,94.24391877435274,4940.44,48.0,2-year,bank_transfer,fiber,1,No,No,No,yes,yes,Yes,Yes,Yes,No
CUST_001262,46.14008087118617,MALE,73.97271529029055,2805.26,40.0,Two year,bank_transfer,none,yes,,No,Yes,yes,no,0,no,Yes,No
CUST_001263,53.08133988669554,Female,84.23974378143681,488.18,6.0,1-year,Bank transfer,DSL,Y,yes,no,no,Yes,Yes,No,No,yes,1
CUST_001264,31.189896103809506,Male,60.259760599747445,2308.81,38.0,One year,Electronic check,DSL,N,Yes,Yes,yes,Yes,yes,1,no,No,0
CUST_001265,47.54041236054117,Male,79.9980047884742,3414.48,41.0,monthly,Credit card,dsl,N,No phone service,,no,Yes,yes,No,yes,Yes,Y
CUST_001266,23.794282546425297,Female,70.58535676433051,2087.15,27.0,monthly,credit_card,Fiber optic,no,No,no,yes,no,no,No,yes,Yes,1
CUST_001267,43.33160907976949,m,45.98178540625536,3056.94,69.0,One year,Credit card,none,0,no,no,yes,yes,No,1,no,Yes,No
CUST_001268,31.441385378028155,M,71.3704200959775,3919.71,57.0,One year,Bank transfer,Fiber optic,N,Yes,No,,yes,No,Yes,no,yes,1
CUST_001269,33.9670508611535,Female,45.16606673119379,826.2,17.0,1-year,Mailed check,dsl,N,no,,yes,no,Yes,0,No,no,N
